NodeId,Time,Size
12,83.777943,4
7,83.862560,3
9,83.867396,3
16,83.909614,2
12,84.62826,5
4,84.503571,3
1,84.504195,2
17,84.785350,0
5,84.861936,4
2,85.376754,1
19,85.472337,3
19,85.472337,2
9,85.483363,2
0,85.502947,2
16,85.621259,1
12,85.714823,6
18,85.790554,4
7,85.854990,4
9,85.889275,3
4,85.988624,4
19,86.284195,1
19,86.576152,2
5,86.861936,3
11,86.881628,1
9,86.983576,2
0,87.121431,3
9,87.175676,3
5,87.578500,2
7,87.601699,3
1,87.622791,1
9,87.623687,4
18,87.790554,3
18,87.790554,2
18,87.890554,3
4,87.914250,3
4,87.914250,2
9,88.578347,3
9,88.578347,4
1,88.649803,0
10,88.678899,0
3,88.823110,1
13,89.350964,2
4,89.355290,1
9,89.426437,5
12,89.658060,5
0,89.702155,2
13,89.760764,3
0,89.770307,3
0,89.778655,4
12,89.812826,4
12,89.812826,5
2,89.869780,0
13,90.1902,4
19,90.202147,3
4,90.355290,0
0,90.778655,3
18,91.203147,2
9,91.214389,4
7,91.396230,2
7,91.396230,1
12,91.717456,4
9,91.724392,3
13,91.762149,5
15,91.859455,1
0,92.613424,4
7,93.624389,2
15,93.628657,2
14,93.652199,1
8,93.652817,1
19,93.766506,2
15,93.908494,3
12,94.787951,3
12,94.787951,2
9,94.811953,2
19,95.70038,1
10,95.257467,1
7,95.725592,1
19,95.768595,0
7,95.777216,2
18,96.18604,1
13,96.41945,4
8,96.104772,2
19,96.105422,1
18,96.106074,2
13,96.191362,5
13,97.51708,4
13,97.51708,3
3,97.67546,0
15,97.80426,2
15,97.80426,1
7,97.621144,3
8,98.50927,3
18,98.82709,1
0,99.61833,3
9,99.84030,1
15,99.118867,0
13,99.255609,4
1,99.256260,1
4,99.256910,1
3,99.897561,1
0,100.188604,2
9,100.202807,2
12,100.389404,1
7,100.621144,2
19,100.720406,0
13,100.780901,3
8,100.881200,4
0,101.188604,1
5,102.488562,1
12,102.627732,2
7,102.691450,3
8,103.661321,3
8,103.661321,2
6,104.206073,0
11,104.313701,0
7,104.661321,2
7,104.661321,1
8,104.714083,1
13,105.66788,2
6,105.279946,1
11,105.373442,1
13,105.600964,3
12,105.836657,1
14,105.836657,0
3,105.836658,0
9,105.842877,1
7,105.849524,0
14,105.940657,1
13,106.14086,4
9,107.8219,0
8,107.276697,0
4,109.886535,0
5,110.18324,0
1,110.877811,0
1,111.361549,1
4,111.925822,1
3,112.25823,1
3,112.31034,0
11,112.884811,0
13,112.897324,3
12,112.897324,0
10,113.423792,2
4,115.331656,0
4,115.441656,1
18,116.16337,0
13,116.18337,2
11,118.557279,1
14,118.627810,0
0,119.273420,0
11,119.961705,2
7,120.57412,1
7,120.563429,2
13,121.275241,1
16,121.295193,0
6,121.722002,0
11,121.951571,3
13,122.378753,0
10,122.469348,1
10,122.469348,0
9,122.576682,1
17,122.609448,1
9,123.179283,2
12,123.181347,1
10,123.185238,1
7,123.206912,1
10,123.240057,2
1,123.282934,0
7,123.930965,2
15,123.941555,1
9,124.81786,3
7,124.930965,1
2,125.481503,1
4,125.581502,2
7,125.799184,2
4,125.980086,3
14,126.67088,1
11,126.298898,4
12,126.391755,2
14,127.90566,2
12,127.391755,1
11,127.548898,3
7,127.943758,3
11,127.973154,2
11,127.977990,3
7,128.37837,2
17,128.40094,0
9,128.77339,4
7,128.186823,3
15,129.132334,0
10,129.174768,3
3,129.330399,1
19,129.429735,1
8,129.448224,1
1,129.449851,1
9,131.82880,3
4,131.340950,2
4,131.340950,3
2,131.481503,0
9,132.79681,4
4,132.82061,2
4,132.82061,3
10,132.503460,2
10,133.74874,3
7,133.83759,2
14,133.247153,1
19,133.847475,0
10,134.202921,2
4,135.27644,2
9,135.33780,3
4,135.271587,3
9,136.133780,2
9,136.257741,3
3,136.698350,0
10,136.705347,1
10,137.314979,2
4,138.148548,2
11,138.701511,2
1,139.80643,0
9,139.496350,2
7,139.710768,1
10,139.716083,1
3,139.923429,1
9,140.75519,1
9,140.75519,2
4,140.561879,3
4,140.601361,4
10,141.564979,2
11,141.798898,3
4,142.34359,3
15,142.289350,1
7,142.302114,2
15,142.506460,0
11,143.27882,2
4,144.41012,2
10,144.41012,1
13,145.761178,1
9,145.764127,1
6,145.861178,1
11,145.868799,3
9,145.886109,2
4,146.305399,3
4,147.552907,2
11,148.478340,2
9,149.238531,1
9,149.734023,2
4,149.735512,1
4,149.735512,2
3,149.751476,0
12,151.372702,2
11,151.455354,1
9,153.26882,1
7,153.207904,1
4,153.275653,1
13,153.861525,2
13,155.260907,3
11,155.269816,2
6,155.360907,2
13,155.850964,4
2,156.369716,1
13,156.946898,3
13,157.359230,4
12,157.767475,1
3,157.870166,1
10,157.914042,2
13,158.100964,5
13,158.337915,4
8,159.287643,2
14,159.339170,0
13,159.860556,5
17,159.901483,1
11,160.353646,1
13,161.100964,4
13,161.100964,3
6,161.274680,1
6,161.274680,2
6,161.399490,3
8,161.537643,1
13,161.600964,4
8,161.964692,0
13,162.106872,5
18,162.727959,1
17,163.191900,0
4,163.200157,0
13,163.249154,4
6,165.249153,2
13,165.267430,3
9,165.315702,0
15,165.378110,1
10,165.671687,3
12,166.336641,2
10,166.914042,2
10,167.168046,3
6,167.249153,1
11,167.262922,0
7,167.458665,0
10,167.574134,4
10,167.914042,5
2,168.72298,0
10,168.727593,4
10,168.727593,3
10,169.664042,4
3,169.831086,2
12,170.637068,3
10,171.164042,5
10,171.572261,6
4,171.671531,1
11,172.51803,1
11,172.460514,2
4,172.560514,2
3,173.166036,3
15,173.659338,0
4,173.987840,3
11,174.199835,3
10,174.823667,5
12,174.893600,2
4,175.702118,4
10,175.823667,4
10,175.823667,3
3,175.872885,2
13,175.989242,2
4,176.644405,5
18,176.649231,2
3,176.653823,3
1,176.662574,1
18,176.699853,3
4,177.750526,4
4,177.750526,3
11,177.762703,2
11,177.762703,1
18,178.630067,2
18,178.730067,3
16,178.730779,1
3,179.14095,2
12,179.636067,1
12,179.636067,0
12,179.741067,1
1,179.756969,2
10,179.937591,4
4,180.5770,2
9,180.36761,1
9,180.55516,0
18,180.69763,2
11,180.107166,0
17,180.124343,1
10,180.227960,3
6,181.174298,2
13,181.258896,3
9,181.438241,1
1,181.534928,3
8,181.535578,1
3,182.186351,1
13,183.362980,4
1,183.746803,2
16,184.38471,0
14,184.291351,1
10,184.313709,2
13,186.600964,3
6,187.451154,1
10,188.455156,1
4,188.455718,1
9,188.455718,0
18,188.457411,1
14,188.457411,0
10,188.459273,0
14,188.563411,1
1,189.278989,1
13,190.600964,2
5,190.618605,1
3,191.389243,2
7,191.533871,1
0,191.535378,1
17,191.998155,0
13,193.444029,1
18,194.369478,0
3,195.653321,1
14,196.5411,0
1,196.795898,2
5,197.697993,0
2,197.802724,1
5,197.809026,1
5,197.816483,2
13,199.113716,0
0,200.777184,0
5,200.816483,1
5,200.928008,2
7,201.67299,0
8,201.206442,0
10,201.988005,1
1,202.198804,1
12,202.312826,2
6,202.322246,2
0,202.536895,1
7,203.121144,1
0,203.122441,2
8,203.127072,1
14,203.226421,1
1,203.227072,2
10,203.314979,2
9,204.432834,1
0,205.273888,3
10,205.339418,1
6,207.8412,1
5,207.42170,1
5,207.42170,0
4,207.529963,0
12,207.556221,1
12,207.556221,0
18,208.450040,1
7,209.40656,0
7,209.40656,1
0,209.140656,4
1,209.576989,1
7,209.621144,2
8,210.42906,0
11,210.298898,1
4,210.475257,1
18,211.44230,2
0,211.144230,5
3,211.252221,0
13,211.377295,1
10,211.544209,2
14,211.704277,2
8,211.803627,1
4,211.805824,2
11,211.959897,2
19,212.57368,1
11,212.216348,3
4,212.350299,3
9,212.353359,2
6,212.418413,2
5,212.550357,1
0,212.786337,4
0,213.93724,5
3,213.97285,1
2,213.173962,2
1,213.194999,2
9,213.336187,3
9,213.421114,4
1,213.434315,3
10,213.664042,3
11,213.699834,2
11,213.699834,3
0,213.893820,6
8,214.58411,2
18,214.317654,1
11,214.449835,4
16,214.450485,1
7,214.787841,1
0,214.893820,5
0,215.36348,6
9,215.40779,5
7,215.121144,2
6,215.200155,1
10,215.347645,4
8,215.419997,3
19,215.446994,2
18,215.631515,2
19,215.716064,3
9,215.725226,6
14,215.726473,3
4,215.812329,2
14,216.702152,2
19,217.105498,4
16,217.204848,2
3,217.206149,2
10,217.330380,3
0,217.700408,5
10,217.914042,4
5,218.708665,0
18,219.337284,3
9,219.352581,7
16,219.568705,3
0,219.569328,6
9,219.569329,8
6,219.594668,0
19,219.664329,5
0,220.569328,5
7,220.574553,1
8,220.708665,2
19,220.815630,4
9,220.818671,7
10,220.914042,3
4,221.84772,3
7,221.121144,2
19,221.316726,5
5,221.416076,1
11,222.235902,5
14,222.236552,3
9,222.335902,8
2,222.374754,1
16,222.374754,2
0,222.389327,4
0,222.389327,3
0,222.509803,4
10,222.761507,2
19,222.761507,4
7,222.761507,1
4,222.761507,2
11,222.761507,4
16,222.876036,3
19,223.66687,5
2,223.182300,2
1,223.218848,2
18,223.235996,2
18,223.565630,3
3,223.583297,3
2,223.585168,3
8,223.702469,3
14,223.706108,4
11,223.713015,5
4,223.810967,3
4,224.55412,4
9,224.93491,9
13,224.105757,2
16,224.174544,4
19,224.574801,4
19,224.574801,3
8,225.195592,4
0,225.199407,5
7,225.340912,0
13,225.350964,3
11,225.466347,4
16,225.674702,5
10,225.914042,3
9,226.333169,8
4,226.548935,3
11,227.330227,3
18,227.358793,4
9,227.421114,7
6,227.423298,1
8,228.583353,3
0,228.593826,4
9,228.624004,6
9,228.624004,5
9,228.831625,4
4,229.167260,2
2,229.421401,4
18,229.597272,3
19,229.608195,2
12,230.245678,1
19,231.55701,3
10,231.124671,2
7,231.126669,1
7,231.282620,2
3,231.304625,4
10,231.334310,3
7,231.334960,3
4,231.339327,3
14,231.612449,3
12,231.656834,2
11,231.706643,4
18,231.712494,4
14,231.717537,4
15,231.727090,1
14,231.736505,5
10,231.914042,2
9,232.88372,5
6,232.791337,0
14,233.63047,6
2,233.63670,5
19,233.379229,4
17,233.384018,1
6,233.398462,1
8,233.487569,2
14,233.487570,5
9,233.487570,4
7,233.879065,4
13,234.200930,2
13,234.200930,1
17,234.342561,2
11,234.487569,3
8,234.489826,1
8,234.507389,2
9,234.605093,5
7,234.879065,3
7,235.22082,4
4,235.66494,2
16,235.97503,4
16,235.97503,3
19,235.98362,3
9,235.131452,4
18,235.220361,3
0,235.246985,3
0,235.246985,2
13,235.269342,2
3,235.272705,3
3,235.272705,2
1,235.288580,3
13,235.600964,3
2,235.672051,6
4,236.105618,1
2,236.126451,7
9,236.131452,3
3,236.156623,1
16,236.156623,2
9,236.289967,4
12,236.463763,3
6,236.874401,0
19,236.896902,2
19,236.896902,1
0,237.11151,3
2,237.112282,6
2,237.112282,5
14,237.140022,4
13,237.350964,2
13,237.350964,3
1,238.105319,4
18,238.156623,2
11,238.292062,2
19,238.382899,2
10,238.882264,1
12,238.933244,2
7,238.954115,3
9,239.193420,3
5,239.307689,2
8,239.309560,3
14,239.322894,5
7,239.389845,4
9,239.542331,2
7,239.629688,5
8,239.920844,4
8,239.955556,3
2,240.5970,4
3,240.287151,0
5,240.307689,1
12,240.341881,3
14,240.407689,4
14,240.407689,3
1,240.435626,3
17,240.501534,1
13,240.577900,4
14,240.589427,4
0,240.590077,4
9,240.737390,1
7,240.871144,4
11,240.894343,1
2,241.5970,3
10,241.686124,2
3,241.697302,1
10,241.778853,3
11,241.837639,2
9,241.921114,2
13,242.36363,3
2,242.37978,2
7,242.371636,5
5,242.422660,0
9,242.455996,3
7,242.785627,4
7,242.785627,3
11,243.164816,3
8,243.204224,2
3,243.468867,2
9,243.591681,4
2,243.593249,3
1,243.655715,2
1,243.655715,1
3,243.917641,3
19,244.19972,1
14,244.55221,3
13,244.178485,4
9,244.655715,3
16,244.661382,1
1,245.3154,0
11,245.12278,4
2,245.74376,4
13,245.273410,3
13,245.273410,4
1,245.274061,1
11,245.274712,5
6,245.374711,1
3,245.424306,4
18,245.495880,1
6,245.511834,2
10,245.525217,2
12,245.655715,2
12,245.655715,1
7,245.664329,4
17,245.685151,0
13,246.100964,5
11,246.548898,6
9,246.822052,2
14,246.833560,2
1,247.951345,2
8,248.50694,3
2,248.74376,3
11,248.950694,5
2,249.74376,2
2,249.74376,1
0,249.83889,3
8,249.302425,2
3,249.304674,3
13,249.405293,4
18,249.495880,0
7,249.999930,3
14,250.80632,1
3,250.304674,2
12,250.457943,0
11,250.469827,6
9,250.485832,1
9,250.485832,2
10,250.595180,1
7,250.999930,2
0,251.104715,4
16,251.232339,0
3,251.381628,1
2,251.422637,2
7,251.636600,3
4,251.712346,0
2,251.928102,3
9,251.929360,3
8,252.382754,1
14,252.498546,2
10,252.501850,2
13,253.24037,3
7,253.40717,4
0,253.140717,5
8,253.209897,0
13,253.494858,2
13,253.850964,3
1,254.183902,3
11,254.241153,5
11,254.241153,4
7,254.524471,3
0,254.528940,4
0,254.528940,3
7,255.121144,2
7,255.121144,3
13,255.267413,4
14,255.269498,3
10,255.271749,3
13,255.360525,5
9,255.508721,2
13,255.518223,4
0,255.524479,2
14,255.524479,2
2,255.548742,2
0,255.925778,3
11,256.553711,3
14,256.559575,1
7,256.567766,2
0,256.784788,2
0,256.784788,1
7,257.522081,3
11,257.567766,2
14,257.863507,2
3,257.890970,2
14,257.895663,3
13,258.713506,3
7,258.781655,2
13,258.797907,2
9,258.800504,1
8,258.900995,1
11,258.926907,3
9,259.717737,0
14,260.723418,2
11,260.724586,2
11,260.724586,1
6,260.782655,1
10,260.797907,2
9,260.920150,1
2,261.351429,1
2,261.351429,2
10,261.825481,1
13,261.865151,3
1,261.901006,2
13,262.6109,4
0,262.6760,2
3,262.78759,1
6,262.106760,2
13,262.838731,3
13,263.609281,4
13,264.12857,5
1,264.23112,3
10,264.25303,2
7,264.484562,1
2,264.659329,1
2,264.659329,0
13,264.669586,4
13,265.251901,5
14,265.351251,3
6,265.517258,3
9,266.528391,0
13,266.530755,4
14,266.530755,2
8,266.658455,2
0,267.361179,3
13,267.600964,5
14,268.19819,3
8,268.34166,3
13,269.251902,6
14,269.536695,2
15,269.542649,0
11,269.712961,2
4,269.716944,1
13,270.100964,5
13,270.714384,4
3,271.110936,0
13,271.257410,3
10,271.357408,1
10,271.357408,0
0,271.481020,2
14,271.481020,1
7,271.537694,0
10,271.674980,1
8,271.714384,2
15,271.830140,1
17,271.842388,1
11,273.11476,1
10,273.80428,2
3,273.84978,1
13,273.251901,4
6,274.9907,4
13,274.493561,3
1,275.77553,2
13,275.251902,4
19,275.761577,0
7,275.792659,1
11,275.799458,2
7,275.918151,2
10,277.82554,1
4,277.276114,0
13,277.501902,5
0,277.921304,3
0,278.921304,2
6,279.31466,3
1,279.121431,3
13,279.350964,6
9,279.856650,1
13,280.1901,7
2,280.2552,1
6,280.4420,4
19,280.5043,1
1,280.371431,2
0,280.530912,1
13,281.546169,6
13,281.546169,5
3,282.417552,0
8,282.787655,1
17,282.794169,0
7,283.121144,3
1,284.657330,1
6,284.991826,5
7,285.34678,4
7,285.570696,5
0,285.672852,2
6,285.991826,4
0,286.775852,3
2,286.896318,0
6,286.896318,3
11,286.984553,1
7,287.798817,4
15,288.915832,0
13,289.493561,4
0,289.915832,2
14,289.922090,0
9,290.52840,2
14,290.95031,1
19,290.928195,0
11,290.984553,0
7,291.38502,3
7,291.38502,2
11,291.106563,1
2,291.128240,1
5,291.134921,1
7,291.272081,3
7,291.621144,4
5,291.789065,2
13,292.40360,3
13,293.24622,2
6,293.24623,2
10,293.156159,2
1,293.156778,2
1,293.156778,3
8,293.164490,2
0,293.200912,1
5,293.272771,3
7,293.377810,3
0,294.184870,2
9,294.491561,1
7,295.121144,2
7,295.121144,3
6,295.368947,3
7,295.371144,2
7,295.530622,3
10,295.723813,3
12,295.827144,1
7,295.871144,4
19,295.871431,1
12,296.312826,2
8,296.622825,1
0,297.125114,1
0,297.125114,2
7,297.374704,5
17,297.436389,1
13,297.439121,3
14,297.636500,2
6,297.752497,2
7,298.139626,4
6,298.752497,1
7,299.139626,3
5,299.554757,2
1,299.637207,2
12,300.139625,1
17,301.67297,0
11,301.77161,0
10,301.147137,2
19,302.147137,0
5,302.844732,1
1,303.153391,1
7,303.166149,2
7,303.166149,1
10,304.27889,1
10,305.27889,0
12,305.27890,0
7,305.172177,0
0,305.207904,1
0,305.207904,0
9,305.487570,0
14,305.487570,1
13,305.529966,2
13,305.529966,1
13,305.529966,0
6,305.844731,0
5,306.207904,0
14,306.487570,0
8,306.873810,0
1,307.153391,0
2,307.207904,0
