NodeId,Time,Size
11,140.72366,2
9,140.75519,1
9,140.75519,2
11,140.465461,1
7,140.476984,0
9,140.485825,1
4,140.561879,3
4,140.601361,4
11,141.798898,2
4,142.34359,3
15,142.289350,1
7,142.302114,1
15,142.506460,0
11,143.27882,1
4,144.41012,2
13,145.761178,1
13,145.761178,0
6,145.861178,1
11,145.868799,2
9,145.886109,2
11,145.954107,1
6,146.3269,0
11,146.298898,2
4,146.305399,3
11,146.451512,1
4,147.552907,2
11,148.298898,2
11,148.478340,1
9,149.238531,1
4,149.735512,1
3,149.751476,0
4,149.817462,2
11,150.455354,2
12,151.372702,2
11,151.455354,1
13,151.600964,1
11,151.699835,0
13,151.753278,0
9,153.26882,0
7,153.207904,0
4,153.275653,1
13,153.350964,1
13,153.861525,2
6,155.360907,1
8,155.730630,0
13,155.850964,3
2,156.369716,1
13,156.946898,2
2,157.73778,0
13,157.359230,3
12,157.767475,1
3,157.870166,1
10,157.914042,1
13,158.100964,4
13,158.337915,3
8,159.287643,1
14,159.339170,0
13,159.860556,4
17,159.901483,1
13,161.100964,3
13,161.100964,2
6,161.274680,0
13,161.363887,3
6,161.399490,1
8,161.537643,0
13,161.600964,4
13,162.106872,5
18,162.727959,1
17,163.191900,0
4,163.200157,0
13,163.249154,4
6,165.249153,0
13,165.267430,3
15,165.378110,1
10,165.671687,2
12,166.336641,2
10,166.914042,1
10,167.168046,2
10,167.914042,3
10,168.727593,2
10,169.664042,3
6,169.834662,1
12,170.637068,3
10,171.164042,4
4,171.671531,1
11,172.51803,1
4,172.560514,2
10,173.164042,5
3,173.166036,2
15,173.659338,0
4,173.987840,3
4,173.987840,2
11,174.548898,2
10,174.823667,4
12,174.893600,2
11,175.798898,3
10,175.823667,3
10,175.823667,2
13,175.989242,2
4,176.740813,3
1,176.756348,1
18,176.757352,2
4,177.750526,2
4,177.750526,1
11,177.762703,2
11,177.762703,1
18,178.630067,1
18,178.730067,2
16,178.730779,1
3,179.14095,1
12,179.636067,1
12,179.636067,0
12,179.741067,1
1,179.756969,2
4,180.5770,0
10,180.36110,3
9,180.36761,1
9,180.55516,0
11,180.107166,0
17,180.124343,1
10,180.227960,2
6,181.174298,2
9,181.438241,1
1,181.534928,3
1,181.534928,2
18,181.536229,1
13,181.850964,3
3,182.186351,0
13,183.362980,4
1,183.746803,1
16,184.38471,0
14,184.291351,1
13,186.600964,3
6,187.451154,1
10,188.455156,1
9,188.455718,0
18,188.457411,0
14,188.457411,0
10,188.459273,0
14,188.563411,1
13,190.600964,2
5,190.618605,1
3,191.389243,1
17,191.998155,0
13,193.444029,1
14,196.5411,0
1,196.795898,2
5,197.697993,0
2,197.802724,1
5,197.809026,1
5,197.816483,2
13,199.113716,0
5,200.816483,1
5,200.928008,2
10,201.988005,1
1,202.198804,1
12,202.312826,2
6,202.322246,2
7,203.121144,1
14,203.226421,1
1,203.227072,2
7,203.272082,0
14,203.316932,0
7,203.621144,1
7,203.772082,0
9,204.432834,1
7,205.121144,1
10,205.339418,0
6,207.8412,1
5,207.42170,1
5,207.42170,0
14,207.154623,1
12,207.556221,1
12,207.556221,0
18,208.450040,1
7,209.40656,0
0,209.140656,1
1,209.576989,1
7,209.621144,1
11,210.298898,1
0,211.144230,2
3,211.252221,0
13,211.377295,1
0,211.543586,1
14,211.704277,2
14,211.704277,1
8,211.803627,1
4,211.805824,1
19,212.57368,1
4,212.350299,2
9,212.353359,2
10,212.363949,1
6,212.418413,2
5,212.550357,1
10,213.35787,0
0,213.93724,2
0,213.93724,1
14,213.94375,0
2,213.173962,2
1,213.194999,2
10,213.414042,1
9,213.421114,3
1,213.434315,3
7,213.621144,2
10,213.664042,2
11,213.699834,0
7,213.787841,1
10,213.793821,1
0,213.893820,2
10,213.914042,2
8,214.58411,2
11,214.300458,1
18,214.317654,0
16,214.450485,1
16,214.450485,0
7,214.787841,0
0,214.893820,1
0,215.36348,2
0,215.36348,1
7,215.121144,1
6,215.200155,1
7,215.272082,0
8,215.419997,3
19,215.446994,2
10,215.584935,1
18,215.631515,1
0,215.664329,2
19,215.716064,3
19,215.716064,2
1,215.723035,2
4,215.724602,1
1,215.725849,1
10,215.914042,2
16,217.204848,1
3,217.206149,1
16,217.316281,0
10,217.330380,1
3,217.423170,2
10,217.667604,2
10,217.914042,3
5,218.708665,0
18,219.337284,2
18,219.337284,1
3,219.351957,1
10,219.564980,2
9,219.569329,4
6,219.594668,0
19,219.664329,3
19,219.815630,2
9,219.818671,3
10,219.914042,3
8,220.708665,2
19,220.815630,1
9,220.818671,2
10,220.914042,2
14,220.956887,1
10,221.65656,1
7,221.121144,1
9,221.181391,3
5,221.416076,1
4,221.671489,2
14,221.701136,0
4,221.708008,1
4,221.914979,2
14,222.49835,1
9,222.335902,4
2,222.374754,1
0,222.389327,1
0,222.389327,0
0,222.509803,1
10,222.761507,0
19,222.761507,0
7,222.761507,0
4,222.761507,1
16,222.876036,1
2,223.182300,2
1,223.218848,0
18,223.235996,0
3,223.446413,2
3,223.583297,3
3,223.583297,2
14,223.706108,2
14,223.706108,1
4,223.810967,2
4,223.816280,1
4,224.55412,2
14,224.162478,2
13,224.165668,2
11,224.172194,2
16,224.174544,2
8,224.175162,3
9,224.207200,5
2,224.478344,1
18,225.164328,1
13,225.350964,3
8,225.438581,2
11,225.466347,1
16,225.674702,3
8,225.707130,3
10,225.914042,1
8,226.37643,4
9,226.333169,4
4,226.548935,1
11,227.330227,0
9,227.421114,3
9,227.421114,4
6,227.423298,1
8,227.451506,3
10,227.696621,2
11,228.298898,1
11,228.449835,0
8,228.583353,2
9,228.624004,3
2,229.421401,2
18,229.597272,0
0,229.787930,2
4,229.799835,2
0,229.939987,1
4,229.951083,1
11,230.548898,1
19,231.55701,1
19,231.55701,0
0,231.58767,0
19,231.226019,1
0,231.230178,1
3,231.304625,3
7,231.334960,1
7,231.334960,0
14,231.612449,1
19,231.632078,2
0,231.633479,2
12,231.656834,1
7,231.664523,1
15,231.727090,1
14,231.736505,2
19,231.772732,1
14,231.806643,3
0,231.874668,3
10,231.914042,1
10,231.914042,2
14,231.950486,2
16,231.989103,2
4,232.50485,2
9,232.88372,4
4,232.201733,1
14,232.299184,3
6,232.791337,0
0,233.57193,2
19,233.379229,2
17,233.384018,1
18,233.390707,1
6,233.398462,1
19,233.399081,3
8,233.487569,1
9,233.487570,3
18,233.805930,2
7,233.879065,2
13,234.200930,2
13,234.200930,1
17,234.342561,2
1,234.343806,1
11,234.487569,0
8,234.489826,0
9,234.605093,4
4,235.66494,0
19,235.98362,2
9,235.131452,3
0,235.246985,1
0,235.246985,0
13,235.269342,2
13,235.269342,1
3,235.272705,2
3,235.272705,1
1,235.288580,2
2,235.366294,3
13,235.600964,2
2,235.672051,4
2,236.126451,5
9,236.131452,2
16,236.156623,1
9,236.289967,3
9,236.289967,2
6,236.874401,0
19,236.896902,1
19,236.896902,0
0,237.11151,1
2,237.112282,4
14,237.140022,2
1,237.300871,3
13,237.350964,1
13,237.350964,2
2,237.858877,5
2,238.5970,4
1,238.105319,4
19,238.382899,1
10,238.882264,1
12,238.933244,0
7,238.954115,1
9,239.193420,1
14,239.322894,3
14,239.322894,2
14,239.407689,3
7,239.464352,2
9,239.542331,0
7,239.629688,3
12,239.812826,1
9,239.813135,1
8,239.920844,1
2,240.5970,3
3,240.287151,0
5,240.307689,0
12,240.341881,2
14,240.407689,2
1,240.435626,3
17,240.501534,1
8,240.588776,0
8,240.601988,1
8,240.609898,0
0,240.701338,2
14,240.709247,3
7,240.871144,2
2,241.5970,2
10,241.686124,2
3,241.697302,1
7,241.778599,3
10,241.778853,3
10,241.827623,2
11,241.837639,1
9,241.921114,2
13,242.36363,1
2,242.37978,1
9,242.455996,3
7,242.457104,4
7,242.785627,3
11,243.164816,2
3,243.468867,2
1,243.655715,2
1,243.655715,1
10,243.664042,3
10,243.817640,2
3,243.917641,3
19,244.19972,0
13,244.178485,2
9,244.655715,2
16,244.661382,0
1,245.3154,0
11,245.12278,3
11,245.12278,2
2,245.74376,2
2,245.74376,1
4,245.112278,1
13,245.273410,1
11,245.274712,3
11,245.274712,2
6,245.374711,1
3,245.424306,4
18,245.495880,1
6,245.511834,2
6,245.511834,1
10,245.525217,1
12,245.655715,1
12,245.655715,0
7,245.664329,4
9,245.671114,3
17,245.685151,0
9,245.822052,2
13,246.100964,2
11,246.548898,3
9,246.822052,1
14,246.833560,2
9,247.171114,2
11,247.950694,2
1,247.951345,1
1,247.951345,0
8,248.50694,1
1,248.301774,1
2,249.74376,0
0,249.83889,1
3,249.304674,3
13,249.405293,1
18,249.495880,0
7,249.999930,3
14,250.80632,1
3,250.304674,2
11,250.469827,3
11,250.469827,2
9,250.485832,1
9,250.485832,2
0,250.564566,2
10,250.595180,0
7,250.999930,2
0,251.104715,3
3,251.381628,1
2,251.422637,1
7,251.636600,3
4,251.712346,0
2,251.928102,2
9,251.929360,3
8,252.382754,0
14,252.498546,2
10,252.501850,1
0,253.140717,4
13,253.494858,0
13,253.850964,1
1,254.183902,2
11,254.241153,1
11,254.241153,0
7,254.524471,2
0,254.528940,3
0,254.528940,2
7,255.121144,1
7,255.121144,2
14,255.269498,3
14,255.269498,2
7,255.274608,1
13,255.360525,2
9,255.508721,2
13,255.518223,1
0,255.524479,1
14,255.524479,1
2,255.548742,1
10,255.603176,2
7,255.621144,2
10,255.759378,1
14,255.851251,2
0,255.925778,2
14,256.2553,1
14,256.559575,0
0,256.784788,1
14,257.351257,1
14,257.863507,2
3,257.890970,2
14,257.895663,3
7,258.781655,1
13,258.797907,0
9,258.800504,1
8,258.900995,1
11,258.926907,1
9,259.717737,0
14,260.723418,2
6,260.782655,0
9,260.920150,1
2,261.351429,0
2,261.351429,1
13,261.865151,1
1,261.901006,1
13,262.6109,2
13,262.6109,1
3,262.78759,1
6,262.106760,1
13,263.609281,2
13,264.12857,3
13,264.12857,2
10,264.25303,2
10,264.25303,1
7,264.484562,0
2,264.659329,0
14,265.351251,3
14,265.502552,2
7,265.614358,1
1,265.851251,2
9,266.528391,0
13,266.530755,1
14,266.530755,1
8,266.658455,2
0,267.361179,2
13,267.600964,2
1,268.33542,1
1,268.666897,2
8,268.667146,3
15,269.542649,0
13,270.100964,1
13,270.100964,2
13,270.714384,1
3,271.110936,0
13,271.257410,0
10,271.357408,0
0,271.481020,1
7,271.537694,0
10,271.674980,1
8,271.714384,2
15,271.830140,1
17,271.842388,1
13,272.103156,1
4,273.831232,1
6,274.9907,2
6,274.9907,1
