NodeId,Time,Size
10,79.217513,1
5,79.229877,2
2,79.234580,3
13,79.341303,2
12,79.817388,3
9,80.63478,1
8,80.65478,1
17,80.174298,3
16,80.175282,0
16,80.175282,1
11,80.345485,2
15,81.90267,1
4,81.217338,0
19,81.227214,2
11,81.329073,1
11,81.363381,0
13,81.740246,1
9,82.3618,2
18,82.4268,2
11,82.48898,1
5,82.81508,3
13,82.81759,2
19,82.178730,1
8,82.188368,2
18,82.188368,3
3,82.188368,1
9,82.219161,1
19,82.313849,2
18,82.315184,4
9,82.376753,2
14,82.376754,0
4,82.376754,1
16,82.556258,2
4,82.629661,2
0,82.629661,3
13,82.629661,3
14,82.629661,1
15,82.761523,2
15,82.761523,3
4,82.761523,3
19,82.761524,3
7,82.761524,2
3,82.761524,0
3,82.761524,1
3,82.761524,2
8,82.761524,3
1,82.761524,2
12,82.761524,2
10,82.775193,0
3,82.836732,3
1,82.836732,3
7,82.841470,1
10,82.878193,1
1,83.208904,4
3,83.208904,4
15,83.208904,4
7,83.208904,2
17,83.208904,4
13,83.485561,2
7,83.485561,3
0,83.750895,2
4,83.766439,2
5,83.775987,2
12,83.777943,1
7,83.862560,4
16,83.909614,3
12,84.62826,2
14,84.208904,0
1,84.208904,3
15,84.208904,3
15,84.208904,2
15,84.208904,1
0,84.502947,1
4,84.503571,1
17,84.785350,3
13,85.92252,1
2,85.376754,2
19,85.472337,2
19,85.472337,1
8,85.473337,2
9,85.483363,1
16,85.621259,2
18,85.790554,3
1,85.796394,2
4,85.814173,2
0,85.819949,2
7,85.854990,5
9,85.983576,2
4,85.988624,3
19,86.576152,2
5,86.861936,1
11,86.881628,0
0,87.121431,3
9,87.175676,3
5,87.578500,0
13,87.600681,2
18,87.790554,2
18,87.890554,3
4,87.914250,2
3,88.466572,3
9,88.578347,2
9,88.578347,3
13,88.600681,1
17,88.601699,2
1,88.649803,1
15,88.658060,0
18,88.663332,2
10,88.678899,0
3,88.823110,4
8,88.841807,1
4,89.355290,1
17,89.355290,1
3,89.361547,3
7,89.396230,4
9,89.426437,4
12,89.658060,1
0,89.702155,2
0,89.702155,1
12,89.812826,2
9,89.927907,5
16,90.2552,1
19,90.202147,3
4,90.355290,0
3,90.711197,2
17,90.758221,0
0,90.778655,0
18,91.203147,1
9,91.214389,4
7,91.396230,3
7,91.396230,2
13,91.595638,2
0,91.596477,1
9,91.724392,3
0,91.768613,0
15,91.859455,1
8,92.67463,2
17,92.67463,1
1,92.67463,2
3,92.67464,3
7,92.103084,3
9,92.444892,4
1,92.444892,3
8,92.444892,3
15,92.444892,2
17,92.444892,2
4,92.444892,1
0,92.613424,1
5,92.617314,1
4,92.766506,2
12,92.766506,3
15,92.766507,3
17,92.766507,3
7,92.788380,2
18,92.790063,2
15,92.790063,4
14,93.206921,1
9,93.444892,3
2,93.444892,1
16,93.488561,2
5,93.488562,2
13,93.600964,3
7,93.624389,3
14,93.652199,2
19,93.766506,2
12,93.787951,2
15,93.808494,3
6,93.862470,1
15,93.908494,4
4,94.15349,1
12,94.787951,1
8,94.800420,2
9,94.811953,2
1,95.18604,2
3,95.18604,2
10,95.257467,1
7,95.725592,2
19,95.768595,1
13,96.191362,4
13,97.51708,3
13,97.51708,2
17,97.52015,2
17,97.52015,1
3,97.67546,1
14,97.70038,1
18,97.72454,1
15,97.80426,3
15,97.80426,2
15,97.80426,1
4,97.80426,0
7,97.92653,1
13,97.263168,1
5,97.488562,1
7,97.621144,2
19,98.72453,0
18,98.82709,0
18,98.150276,1
0,98.198359,2
0,99.61833,1
9,99.84030,1
15,99.118867,0
18,99.257561,0
7,99.371144,3
1,99.505858,3
1,99.753191,2
3,99.796561,0
13,99.850964,2
3,99.897561,1
13,100.1902,1
9,100.202807,2
12,100.389404,0
7,100.621144,2
16,100.654946,1
13,100.780901,0
13,100.880901,1
8,100.881200,3
0,101.188604,0
17,101.720406,0
17,102.41359,1
7,102.41359,3
9,102.387327,3
17,102.387327,2
19,102.387328,1
12,102.387328,1
14,102.448029,2
9,102.448029,4
1,102.448029,3
12,102.448029,2
5,102.488562,0
12,102.627732,3
7,102.691450,4
2,102.798669,0
8,103.25898,4
1,103.25899,4
17,103.206912,3
19,103.206912,2
14,103.206912,3
4,103.206912,1
12,103.206912,4
16,103.582657,0
8,103.661321,3
9,104.25899,3
6,104.206073,0
17,104.206912,2
17,104.206912,1
17,104.206912,0
19,104.206912,1
19,104.206912,0
4,104.206912,0
12,104.206912,3
12,104.206912,2
7,104.661321,3
7,104.661321,2
1,104.661321,3
8,104.714083,2
9,105.74812,2
12,105.119450,1
6,105.359589,1
11,105.373442,1
13,105.600964,2
14,105.836657,2
3,105.836658,0
9,105.842877,1
1,105.849524,2
7,105.849524,1
14,105.940657,3
9,107.8219,0
14,107.8219,2
13,107.251901,1
7,107.877556,0
14,108.885538,1
1,111.361549,3
13,111.871575,2
3,112.25823,1
3,112.31034,0
19,112.33419,1
4,112.33419,1
17,112.33419,1
12,112.33419,2
1,112.33419,4
7,112.187350,1
11,112.884811,0
12,112.897324,1
17,113.243154,2
15,113.321701,1
10,113.423792,2
1,113.663329,5
8,113.663329,3
18,113.663329,1
12,113.663329,2
15,113.663330,2
1,113.912836,4
4,115.441656,2
13,116.18337,1
17,117.627862,1
8,117.663329,2
11,118.557279,1
14,118.627810,0
13,119.377596,2
17,119.627862,0
4,119.914083,1
12,120.19338,1
7,120.57412,2
18,120.213666,0
1,120.226337,3
7,120.563429,3
13,121.275241,1
6,121.722002,0
6,122.78759,1
11,122.298898,2
18,122.378753,1
13,122.378753,0
13,122.378753,1
12,122.378754,2
8,122.378754,1
10,122.469348,1
10,122.469348,0
11,122.477333,1
12,122.509448,3
9,122.576682,1
17,122.609448,1
4,122.629970,2
19,122.629971,2
12,122.629971,4
13,122.629971,2
9,123.20307,2
15,123.20307,3
12,123.181347,5
10,123.185238,1
7,123.206912,2
17,123.206912,2
10,123.240057,2
4,123.249153,3
19,123.249154,3
14,123.249154,1
1,123.282934,2
10,123.581682,1
4,123.587158,2
15,123.941555,4
9,124.81786,3
7,124.930965,1
6,125.206912,0
4,125.581502,3
19,125.581681,2
19,125.581681,1
7,125.799184,2
4,125.980086,2
14,126.67088,2
12,126.289755,4
11,126.298898,2
12,126.391755,5
15,127.32656,3
14,127.90566,3
12,127.391755,4
10,127.914042,2
7,127.943758,3
11,127.973154,1
7,128.37837,2
17,128.40094,1
9,128.50462,4
12,128.55804,3
6,128.55804,1
17,128.55804,2
7,128.186823,3
18,128.987648,0
15,129.132334,2
10,129.174768,3
8,129.201885,0
10,129.314979,2
19,129.429735,2
10,129.564980,1
15,130.132334,1
12,130.847923,2
6,131.81626,0
9,131.82880,3
4,131.362358,3
10,131.414042,2
1,131.449851,1
1,131.449851,0
10,131.564979,1
19,132.37367,3
17,132.37367,3
13,132.37367,1
13,132.37367,2
15,132.37368,2
9,132.79681,4
9,132.83759,5
9,132.184351,6
9,132.200486,5
17,132.503460,4
14,132.503460,4
13,132.503460,3
13,132.503460,4
10,132.503460,2
12,132.503460,3
15,132.503460,3
13,132.790337,5
7,133.83759,2
6,133.202921,1
14,133.247153,3
9,133.247154,4
13,133.790337,4
19,133.847475,2
19,133.847475,1
14,134.27644,2
12,134.202921,2
10,134.202921,1
17,134.247153,3
13,135.21899,3
4,135.27644,2
9,135.33780,3
6,135.129775,0
9,135.133780,4
1,135.288580,1
4,135.356811,3
17,136.88337,2
13,136.121899,2
9,136.133780,3
14,136.143294,1
12,136.206624,1
9,136.257741,4
11,136.548898,2
11,137.701511,1
8,137.787643,1
4,138.148548,2
19,138.153548,0
10,138.314979,0
15,138.530658,2
11,138.701511,0
1,139.80643,0
9,139.496350,3
7,139.710768,1
11,139.798898,1
3,139.923429,1
11,140.72366,2
9,140.75519,2
9,140.75519,3
6,140.81623,1
11,140.465461,1
7,140.476984,0
9,140.485825,2
4,140.561879,3
4,140.601361,4
6,141.131917,0
11,141.798898,2
4,142.34359,3
15,142.289350,3
7,142.302114,1
16,142.381319,1
10,142.506460,1
17,142.506460,3
17,142.506460,4
15,142.506460,2
15,142.506460,3
13,142.506460,3
14,142.506460,2
12,142.506460,2
9,143.27882,3
11,143.27882,1
4,143.207904,4
17,144.36395,3
4,144.41012,3
13,145.761178,2
6,145.861178,1
11,145.868799,2
9,145.886109,4
11,145.954107,1
6,146.3269,0
11,146.298898,2
11,146.451512,1
10,147.53523,0
4,147.552907,2
17,147.610030,2
9,147.755362,3
11,148.298898,2
11,148.478340,1
12,148.758476,1
9,149.238531,2
4,149.735512,1
3,149.751476,0
4,149.817462,2
13,150.42166,1
14,150.251141,1
11,150.455354,2
12,151.372702,2
11,151.455354,1
13,151.600964,2
11,151.699835,0
13,151.753278,1
15,152.31359,2
17,152.508451,3
15,152.508451,3
12,152.508451,3
9,153.26882,1
7,153.207904,0
4,153.275653,1
13,153.350964,2
6,155.360907,1
8,155.730630,0
13,155.850964,3
2,156.369716,1
15,156.767475,2
13,156.946898,2
2,157.73778,0
13,157.359230,3
12,157.767475,2
3,157.870166,1
10,157.914042,1
13,158.100964,4
13,158.337915,3
8,159.287643,1
9,159.291164,0
14,159.339170,0
17,159.707383,2
15,159.800134,1
13,159.860556,4
17,159.901483,3
16,160.508221,0
17,160.795421,2
13,161.100964,3
13,161.100964,2
6,161.274680,0
13,161.363887,3
6,161.399490,1
8,161.537643,0
13,161.600964,4
13,162.106872,5
15,162.181350,2
10,162.181351,2
14,162.181351,1
11,162.512443,1
9,162.512443,1
15,162.512443,3
4,162.627661,2
18,162.727959,1
16,162.759506,1
1,162.759507,1
17,163.191900,1
4,163.200157,1
4,163.249153,2
14,163.249153,2
13,163.249154,4
4,163.315701,3
15,163.315701,2
3,163.658347,2
12,163.658347,3
15,163.658347,3
15,163.658347,4
14,163.658348,1
14,164.256665,0
4,164.315701,2
10,164.315701,1
3,165.113018,1
6,165.249153,0
13,165.267430,3
15,165.274548,3
9,165.315702,0
15,165.378110,4
10,165.671687,2
12,166.336641,4
12,166.562826,3
10,166.914042,1
16,167.55411,0
10,167.168046,2
10,167.914042,3
10,168.727593,2
15,169.378110,3
10,169.664042,3
12,169.731158,2
6,169.834662,1
12,170.637068,3
10,171.164042,4
17,171.240655,0
4,171.671531,3
14,172.60464,1
16,172.502443,1
16,172.759507,2
17,172.759507,1
10,173.164042,5
3,173.166036,2
6,173.245188,2
6,173.245188,3
14,173.318701,2
3,173.659338,3
15,173.659338,2
15,173.659338,3
15,173.659338,4
12,173.659338,4
6,173.865631,2
4,173.987840,2
15,173.991042,3
11,174.548898,2
10,174.823667,4
12,174.893600,3
16,175.722900,1
11,175.798898,3
10,175.823667,3
10,175.823667,2
14,175.898753,1
13,175.989242,2
4,176.740813,3
1,176.756348,2
18,176.757352,2
4,177.750526,2
4,177.750526,1
11,177.762703,2
11,177.762703,1
18,178.630067,1
18,178.730067,2
16,178.730779,2
3,179.14095,2
12,179.636067,2
12,179.636067,1
12,179.741067,2
1,179.756969,3
4,180.5770,0
10,180.36110,3
9,180.36761,1
9,180.55516,0
11,180.107166,0
17,180.124343,2
10,180.227960,2
9,181.438241,1
1,181.534928,2
18,181.536229,1
13,181.850964,3
15,182.186351,4
14,182.186351,2
3,182.186351,1
8,182.629661,1
0,182.629661,1
4,182.629661,1
1,182.629661,3
17,182.746802,3
8,182.746802,2
5,183.207904,1
6,183.207904,3
2,183.207904,1
16,183.207904,3
17,183.207905,2
17,183.207905,3
4,183.244161,2
9,183.244161,2
16,183.313709,4
13,183.362980,4
1,183.746803,2
9,183.889596,1
16,184.38471,3
14,184.186351,1
14,184.291351,0
14,184.291351,1
17,185.40776,2
8,185.224465,1
1,185.278989,1
2,185.886575,0
4,186.48985,1
13,186.600964,3
6,187.451154,2
10,188.455156,1
4,188.455718,0
9,188.455718,0
16,188.455718,2
17,188.455718,1
18,188.457411,0
8,188.457411,0
14,188.457411,0
10,188.459273,0
5,188.461409,0
14,188.563411,1
3,188.660347,0
12,190.435088,1
13,190.600964,2
5,190.618605,1
3,191.389243,1
0,191.535378,0
17,191.998155,0
1,192.444029,2
4,192.556249,1
10,192.556249,1
0,192.556249,1
18,192.556249,1
6,192.556249,3
16,192.556249,3
9,193.321701,1
0,193.321701,2
5,193.321701,2
13,193.444029,1
9,195.374553,0
14,196.5411,0
15,196.653321,3
1,196.795898,3
6,197.691773,2
10,197.693154,0
5,197.697993,1
2,197.802724,1
5,197.809026,2
15,199.113716,2
15,199.113716,1
13,199.113716,0
6,200.702200,1
0,200.777184,1
5,200.816483,1
5,200.928008,2
16,201.198185,2
10,201.988005,1
13,202.187351,1
1,202.198804,2
12,202.312826,2
6,202.322246,2
14,202.380754,1
16,202.561257,3
17,202.840731,1
7,203.121144,1
14,203.226421,2
5,203.245153,3
0,203.245153,2
4,203.245153,2
18,203.245154,2
7,203.272082,0
14,203.316932,1
4,203.323028,3
9,203.323029,1
7,203.621144,1
7,203.772082,0
4,204.323028,2
9,204.323029,0
9,204.432834,1
7,205.121144,1
10,205.339418,0
4,206.336540,1
18,206.342675,1
16,206.356186,2
6,207.8412,1
5,207.42170,2
5,207.42170,1
14,207.154623,2
16,207.529962,1
16,207.529962,0
12,207.556221,1
12,207.556221,0
18,208.8718,0
18,208.450040,1
7,209.40656,0
1,209.576989,1
7,209.621144,1
11,210.298898,1
3,211.252221,0
4,211.475257,0
0,211.543586,1
14,211.704277,1
8,211.803627,1
4,211.805824,1
16,212.37359,1
8,212.37359,2
19,212.57368,1
19,212.77759,2
5,212.77759,2
0,212.77759,2
4,212.350299,2
9,212.353359,2
10,212.363949,1
16,212.376754,2
9,212.376754,3
1,212.380319,2
0,212.380319,3
6,212.418413,2
16,212.551249,3
10,212.551249,2
8,212.551249,3
18,213.22882,2
10,213.35787,1
0,213.93724,2
14,213.94375,0
15,213.114596,0
2,213.173962,2
1,213.194999,3
4,213.208912,3
17,213.208912,2
10,213.317654,2
0,213.317654,3
19,213.317654,3
10,213.414042,3
19,213.492561,2
11,213.492561,2
7,213.621144,2
15,213.658321,1
11,213.699834,1
7,213.787841,1
10,213.793821,2
10,213.914042,3
8,214.58411,4
11,214.300458,2
18,214.317654,1
16,214.450485,2
8,214.492801,3
7,214.787841,0
0,214.893820,2
0,215.36348,1
7,215.121144,1
10,215.164042,2
6,215.200155,1
7,215.272082,0
8,215.419997,4
19,215.446994,3
11,215.449835,1
16,215.450485,1
10,215.584935,1
18,215.631515,2
15,215.658321,0
0,215.664329,2
19,215.716064,2
1,215.723035,2
4,215.724602,2
1,215.725849,1
10,215.914042,2
3,217.206149,1
17,217.208912,1
16,217.316281,0
10,217.330380,1
3,217.423170,2
10,217.667604,2
10,217.914042,3
5,218.708665,1
18,219.337284,1
3,219.351957,1
10,219.564980,2
9,219.569329,4
6,219.594668,0
19,219.664329,3
19,219.815630,2
9,219.818671,3
10,219.914042,3
8,220.708665,3
19,220.815630,1
9,220.818671,2
10,220.914042,2
14,220.956887,1
10,221.65656,1
7,221.121144,1
9,221.181391,3
5,221.416076,2
4,221.671489,3
14,221.701136,0
4,221.708008,2
4,221.914979,3
14,222.49835,1
14,222.77759,2
16,222.77759,1
9,222.335902,4
14,222.374754,1
14,222.374754,2
2,222.374754,1
16,222.374754,0
0,222.389327,1
0,222.389327,0
0,222.509803,1
0,222.561249,2
10,222.761507,0
19,222.761507,0
7,222.761507,0
4,222.761507,2
16,222.876036,1
2,223.182300,2
1,223.205930,2
1,223.205930,3
3,223.205930,2
2,223.205930,3
13,223.205930,2
1,223.218848,2
18,223.235996,0
3,223.446413,3
5,223.486561,3
14,223.486561,3
8,223.486562,4
16,223.486562,2
19,223.486562,1
3,223.583297,2
15,223.654321,1
14,223.706108,2
4,223.816280,1
4,224.55412,2
14,224.162478,3
13,224.165668,3
11,224.172194,2
16,224.174544,3
8,224.175162,5
9,224.207200,5
2,224.478344,2
16,224.560988,2
18,225.164328,1
8,225.175162,4
8,225.175162,3
8,225.438581,2
11,225.466347,1
15,225.654321,0
16,225.674702,3
8,225.707130,3
10,225.914042,1
8,226.37643,4
9,226.333169,4
4,226.548935,1
11,227.330227,0
9,227.421114,3
9,227.421114,4
6,227.423298,1
8,227.451506,3
10,227.696621,2
11,228.298898,1
11,228.449835,0
8,228.583353,2
9,228.624004,3
1,229.167260,1
5,229.486561,2
18,229.597272,0
7,229.612449,1
0,229.787930,3
4,229.799835,2
0,229.939987,2
4,229.951083,1
5,230.486561,1
11,230.548898,1
19,231.55701,0
0,231.58767,1
19,231.226019,1
0,231.230178,2
3,231.304625,3
7,231.334960,0
14,231.612449,2
19,231.632078,2
0,231.633479,3
12,231.656834,1
7,231.664523,1
15,231.727090,1
14,231.736505,3
19,231.772732,1
14,231.806643,4
0,231.874668,4
10,231.914042,1
10,231.914042,2
14,231.950486,3
16,231.989103,2
4,232.50485,2
3,232.63464,4
1,232.63464,2
9,232.88372,4
9,232.186351,5
4,232.201733,1
14,232.299184,4
9,232.313763,4
0,232.384327,5
3,232.504444,5
9,232.744810,5
12,232.744811,2
1,232.744811,1
6,232.791337,0
6,232.791337,1
1,232.842739,2
17,232.842739,2
14,232.842740,5
4,232.842740,2
0,233.57193,4
13,233.200930,4
14,233.200930,6
6,233.244161,2
18,233.244161,1
19,233.379229,2
18,233.390707,2
6,233.398462,3
19,233.399081,3
8,233.487569,1
9,233.487570,4
15,233.657338,2
15,233.657338,3
16,233.657338,3
15,233.666766,2
18,233.805930,3
7,233.879065,2
13,234.200930,3
13,234.200930,2
17,234.342561,3
1,234.343806,3
11,234.487569,0
8,234.489826,0
9,234.605093,5
12,234.657339,1
4,235.66494,1
4,235.66494,0
19,235.98362,2
9,235.131452,4
18,235.220361,2
0,235.246985,3
0,235.246985,2
0,235.246985,1
14,235.261116,7
13,235.269342,1
3,235.272705,4
3,235.272705,3
1,235.288580,4
2,235.366294,3
13,235.600964,2
2,235.672051,4
2,236.126451,5
9,236.131452,3
18,236.156623,3
16,236.156623,2
9,236.289967,2
6,236.874401,2
19,236.896902,1
19,236.896902,0
4,236.896902,1
2,237.112282,4
14,237.140022,6
14,237.140022,5
1,237.300871,5
13,237.350964,1
13,237.350964,2
2,237.858877,5
2,238.5970,4
11,238.292062,1
14,238.299290,4
18,238.299290,4
19,238.382899,1
10,238.882264,1
12,238.933244,0
7,238.954115,1
9,239.193420,1
14,239.322894,3
14,239.407689,4
7,239.464352,2
9,239.542331,0
7,239.629688,3
12,239.812826,1
9,239.813135,1
8,239.920844,1
2,240.5970,3
3,240.287151,2
6,240.299290,1
5,240.307689,0
12,240.341881,2
14,240.407689,3
1,240.435626,4
17,240.501534,2
8,240.588776,0
8,240.601988,1
8,240.609898,0
0,240.701338,2
14,240.709247,4
18,240.808517,3
7,240.871144,2
2,241.5970,2
15,241.132312,1
1,241.314710,5
3,241.319485,3
14,241.319485,5
10,241.686124,2
3,241.697302,4
7,241.778599,3
10,241.778853,3
10,241.827623,2
11,241.837639,2
9,241.921114,2
13,242.36363,1
11,242.37977,3
1,242.37977,6
2,242.37978,1
2,242.37978,2
16,242.67295,1
16,242.67295,2
2,242.67295,3
0,242.87596,3
13,242.185942,2
8,242.185942,1
17,242.375190,3
8,242.375190,2
9,242.455996,3
7,242.457104,4
12,242.746946,3
4,242.785627,2
7,242.785627,3
3,242.845633,5
10,243.19972,3
6,243.19972,2
11,243.19972,4
11,243.164816,5
8,243.204224,3
16,243.204225,3
11,243.250023,6
0,243.330506,2
3,243.468867,4
3,243.468867,3
3,243.468867,4
3,243.495880,5
1,243.655715,5
1,243.655715,4
8,243.655715,4
10,243.664042,4
10,243.817640,3
3,243.917641,6
19,244.19972,0
13,244.178485,3
9,244.655715,2
16,244.661382,2
1,245.3154,3
11,245.12278,5
2,245.74376,2
4,245.112278,3
13,245.273410,2
11,245.274712,4
18,245.495880,2
6,245.511834,1
10,245.525217,2
12,245.655715,2
12,245.655715,1
7,245.664329,4
9,245.671114,3
17,245.685151,2
9,245.822052,2
13,246.100964,3
4,246.133468,2
4,246.181261,1
11,246.274712,3
11,246.548898,4
9,246.822052,1
14,246.833560,4
9,247.171114,2
12,247.856334,0
11,247.950694,3
1,247.951345,2
1,248.301774,3
2,249.74376,1
0,249.83889,1
3,249.304674,5
3,249.304674,4
13,249.405293,2
18,249.495880,1
7,249.999930,3
14,250.80632,3
14,250.80632,2
8,250.89889,3
3,250.304674,3
11,250.469827,2
9,250.485832,1
9,250.485832,2
0,250.564566,2
10,250.595180,1
7,250.999930,2
0,251.104715,3
3,251.381628,2
2,251.422637,2
10,251.595180,0
7,251.636600,3
4,251.712346,0
2,251.928102,3
9,251.929360,3
3,252.38359,3
17,252.38359,3
1,252.38359,4
13,252.38359,3
12,252.62464,1
1,252.62464,5
10,252.77767,1
1,252.77767,6
0,252.77767,4
17,252.382753,4
14,252.382753,3
2,252.382754,2
8,252.382754,2
0,252.382754,5
14,252.445028,4
7,252.445029,4
17,252.445029,5
0,252.445029,6
8,252.445029,3
12,252.845696,2
9,252.845696,4
3,253.24977,4
14,253.24977,5
0,253.140717,5
12,253.209897,3
8,253.209897,2
8,253.209897,3
13,253.209897,2
13,253.209897,3
15,253.209897,2
15,253.209897,3
16,253.290397,1
8,253.494858,4
3,253.494858,5
17,253.494858,4
17,253.494858,5
13,253.494858,2
13,253.494858,3
1,253.494858,7
11,254.241153,1
11,254.241153,0
16,254.290397,0
3,254.494858,4
17,254.494858,4
14,254.499115,4
15,254.500982,2
7,254.524471,3
0,254.528940,4
0,254.528940,3
7,255.121144,2
1,255.183902,6
1,255.183902,5
13,255.253525,2
0,255.254221,2
3,255.254221,3
14,255.269498,3
14,255.269498,2
7,255.274608,1
13,255.360525,3
9,255.508721,3
13,255.518223,2
8,255.524470,3
8,255.524470,2
8,255.524470,1
0,255.524479,1
14,255.524479,1
15,255.537910,1
8,255.539107,2
13,255.548742,3
2,255.548742,1
10,255.603176,2
7,255.621144,2
10,255.759378,1
14,255.851251,2
0,255.925778,2
14,256.2553,1
12,256.538469,2
8,256.552281,1
14,256.559575,0
0,256.784788,1
18,257.234915,0
14,257.351257,1
14,257.863507,2
14,257.895663,3
13,258.713506,2
7,258.781655,1
1,258.787725,4
13,258.797907,1
9,258.800504,2
11,258.926907,1
9,259.717737,1
9,259.717737,0
14,260.723418,2
6,260.782655,0
3,260.892846,2
9,260.920150,1
2,261.351429,0
2,261.351429,1
13,261.865151,2
1,261.901006,3
13,262.6109,1
0,262.35235,2
17,262.35235,3
17,262.35235,2
11,262.35235,2
2,262.72096,2
9,262.72096,2
10,262.78759,2
7,262.78759,2
3,262.78759,1
14,262.78759,3
0,262.78759,3
6,262.106760,1
13,262.379350,2
17,262.379350,3
7,262.454133,3
11,262.454133,3
1,263.17882,2
12,263.207904,3
13,263.207904,3
2,263.207904,3
8,263.484561,2
8,263.659329,3
17,263.659329,4
14,263.659329,4
2,263.659329,4
0,263.659329,4
9,263.659329,3
15,263.659330,2
13,264.12857,2
14,264.13716,3
1,264.23112,1
10,264.25303,1
17,264.68710,3
17,264.68710,2
7,264.484562,2
11,264.485818,2
12,264.489317,2
2,264.659329,3
0,264.659329,3
0,264.659329,2
14,264.669586,2
14,265.351251,3
14,265.502552,2
7,265.614358,3
1,265.851251,2
2,266.488073,2
9,266.528391,2
