NodeId,Time,Size
8,224.686305,7
7,225.121144,8
0,225.372081,6
16,225.951490,3
4,225.981650,10
2,225.982273,8
2,225.982273,7
1,226.81650,6
4,226.299835,11
14,226.407953,4
14,226.407953,3
19,226.411749,5
19,226.411749,4
0,226.511749,7
18,226.863812,7
18,227.100830,6
1,227.189828,7
1,227.189828,6
19,227.191075,5
19,227.191075,4
19,227.200119,5
3,227.202917,5
19,227.317177,4
3,227.332893,6
3,227.332893,5
9,227.431530,8
2,227.568267,8
2,227.568267,7
19,227.664979,5
9,227.667617,9
8,227.787643,8
16,227.921401,2
8,227.938581,7
2,228.39204,8
0,228.181702,8
5,229.116206,8
19,229.121744,6
16,229.128086,3
0,229.166640,7
18,229.182582,7
2,229.190451,7
19,229.272732,5
1,229.274652,7
2,229.274900,8
8,229.287643,8
19,229.289828,6
9,229.706646,8
14,229.709205,4
14,229.709205,3
11,229.798898,10
14,229.921400,2
11,229.950971,9
16,230.264510,4
11,230.548898,10
11,231.735508,9
19,231.871431,7
11,232.548898,10
19,233.23908,6
19,233.371430,7
19,233.524408,6
14,233.625032,3
14,233.788030,2
11,233.798898,11
0,233.885158,8
11,233.976263,10
2,234.76263,9
14,234.549184,3
16,234.557343,5
18,234.901136,6
19,235.121430,7
9,235.171114,7
13,235.278705,6
13,235.278705,5
0,235.285209,7
1,235.359641,8
14,235.360280,4
2,235.377874,10
14,235.384485,5
1,235.439827,7
11,235.798898,9
11,236.298898,8
11,236.548898,9
19,237.64651,6
19,237.121430,7
2,237.774301,11
10,239.664042,11
14,239.906381,6
10,239.957398,10
0,240.61700,8
7,240.341392,9
7,240.341392,8
7,240.436485,9
0,240.450783,9
3,241.217682,4
8,241.287643,9
18,241.418626,5
15,242.949633,3
10,243.414042,9
0,243.623977,8
9,245.322051,6
10,245.414042,8
17,245.767148,3
7,246.229079,8
17,246.952535,4
16,247.335979,6
0,247.636630,7
3,247.957317,5
11,248.548898,8
3,249.934854,4
18,250.485159,4
5,252.299184,7
14,252.484358,7
11,253.139191,9
12,253.465232,8
0,254.205588,8
0,254.291916,7
10,255.398437,9
2,256.346196,10
1,257.813113,6
1,258.79688,5
4,258.299835,10
12,259.812826,7
7,260.423704,7
2,261.459258,9
10,262.192388,10
8,262.477789,10
9,263.176480,7
14,263.177411,8
3,263.430879,5
7,263.922051,6
12,263.963762,8
12,264.213762,7
4,265.799835,9
1,266.372319,6
7,267.871144,5
7,269.621144,4
19,271.657374,6
13,271.760045,6
13,271.760045,5
6,271.761712,4
6,271.761712,3
13,272.3178,6
13,272.3178,5
6,272.4785,4
6,272.4785,3
9,273.671114,6
4,273.807508,10
11,274.48898,8
4,274.549835,9
18,274.684079,5
15,275.766533,4
14,275.771610,9
6,277.601902,4
7,277.874706,5
13,278.1901,6
13,278.1901,5
2,278.2552,10
2,278.2552,9
19,279.41268,7
19,279.41268,6
7,279.41269,6
17,279.196601,5
12,280.392664,6
0,281.273907,6
7,281.371144,5
6,281.699171,5
5,282.748776,6
7,283.121144,6
17,283.769356,6
1,285.351251,5
0,285.777454,7
10,285.922018,9
3,288.979682,4
2,289.439220,8
10,289.664042,8
19,291.413695,5
19,293.310947,6
9,293.311971,7
15,293.317472,5
6,293.615931,4
15,293.955652,4
12,294.887971,5
2,295.153719,9
12,296.62826,4
13,297.752590,6
13,297.752590,5
4,298.309712,8
8,299.145158,9
0,300.159941,6
2,300.299558,8
12,300.312826,3
13,300.807560,6
12,301.61361,4
7,301.631705,7
12,301.649676,5
7,301.650294,8
12,301.888877,6
18,302.641195,4
4,305.805026,7
13,306.135068,5
18,306.176699,3
10,309.664042,7
11,312.573878,7
10,312.718604,6
11,318.600243,6
12,320.62826,5
10,323.164042,5
8,323.324225,8
13,326.100964,4
2,326.354219,7
16,330.300177,5
4,336.554819,6
17,337.370995,5
14,344.363474,8
14,344.549184,7
11,345.649898,5
19,345.672052,5
5,347.87062,5
9,347.327336,6
12,348.640671,4
4,348.675584,5
17,349.67081,4
12,351.131057,3
11,352.48898,4
14,353.421401,6
10,353.729632,4
1,353.788946,4
16,354.557343,4
13,357.850964,3
2,359.274900,6
19,359.289828,4
15,362.156161,3
8,362.168221,7
2,364.76263,5
3,364.492216,3
17,364.896636,3
7,365.121144,7
14,365.384485,5
2,366.340002,4
5,367.99224,4
0,369.629851,5
11,374.48898,3
4,377.129158,4
8,377.308004,6
16,377.335979,3
4,378.50485,3
8,378.127913,5
0,380.61700,4
10,382.192388,3
0,384.205588,3
15,384.428119,2
7,387.874706,6
5,389.799834,3
5,389.819563,2
6,389.880425,3
7,391.636528,5
8,392.477789,4
14,392.484358,4
3,393.430879,2
10,393.914042,2
13,395.350964,2
0,396.523886,2
3,397.202917,1
6,397.391442,2
16,399.156510,2
18,399.414329,2
9,399.957542,5
