NodeId,Time,Size
7,251.811444,1
14,251.985154,2
14,251.985154,1
18,252.149619,1
11,253.27881,4
11,253.27881,3
11,253.27881,2
2,253.51217,1
2,253.51217,0
9,253.389320,2
9,253.389320,1
9,253.389320,0
11,254.404616,1
0,255.396505,1
7,255.404617,0
18,255.496046,0
11,255.501072,0
1,256.83807,1
2,256.85036,1
8,256.830317,0
14,257.803012,0
10,257.830901,0
0,258.819268,0
1,259.828523,0
14,262.412631,1
10,262.429368,1
0,263.617584,1
6,263.624288,1
0,263.761237,0
2,264.349220,0
0,265.609935,1
0,265.761236,0
14,266.518160,0
0,270.110248,1
13,272.109648,1
10,272.240425,2
2,272.370648,1
19,272.374131,1
1,272.409004,1
13,272.619142,2
7,273.479917,1
7,273.479917,0
0,273.582353,2
8,273.597449,1
13,273.609648,3
7,273.648529,1
14,274.114905,1
11,274.501748,1
11,274.501748,0
19,274.532152,0
4,274.629721,1
6,275.246161,0
2,275.511236,0
19,276.395174,1
8,276.395423,2
3,276.559617,1
11,276.588981,1
1,277.264008,0
0,277.271007,1
7,277.574489,2
19,277.578680,2
14,277.591280,2
0,277.753772,0
3,277.991362,2
10,278.95217,1
10,278.95217,2
3,278.142810,1
13,278.303825,2
13,278.303825,1
19,279.308384,1
13,279.760586,2
13,279.760586,1
10,279.990425,3
4,280.18121,0
3,280.142810,0
8,280.325563,1
13,281.146936,0
11,281.514125,0
11,281.633525,1
13,282.109648,1
14,282.153192,1
13,283.631722,2
14,284.655329,0
9,284.686693,1
13,284.773097,1
7,285.559,1
10,285.529551,2
10,285.529551,1
11,286.531808,0
8,286.689202,2
2,294.389844,1
8,295.467449,1
10,296.276445,0
2,299.275445,0
2,299.388690,1
13,299.760585,0
19,299.761209,0
12,304.386426,1
11,306.345627,1
2,308.291032,0
8,308.921261,0
7,309.277460,0
11,309.588981,0
9,309.872494,0
12,310.296289,0
